text,label,label_name
Se lo dijimos pero no quiso oír ahora pues como sale de esta  tendrá dar mayor esfuerzo si quiere recuperar a Jimmy y que la acepte y le crea así de jodida está por su culpa la vaina 🍅,0,negative
"Si creen que Castillo gobernará sólo 5 años, están recontra, super, hiper, archi EQUIVOCADOS. No saldrá ni muerto!!!..Será un régimen a nivel de COREA del NORTE...matarán a todo aquel que se resista a chuparle las pezuñas 😱😱😱😱😱😱😱😱😱",0,negative
"En Argentina ,en el sur le llamamos,calzones rotos,solo que dejamos la masa más como para pan.❤️",2,positive
Pobre viejo ridiculo 😠,0,negative
Ha sido una tortura ver este video. Buenazo!!! Pero los precios son muy altos😨 En Chiclayo el pollo más caro está algo de 50 soles y es muy bueno👌y so  pollos tamaño real😅.,2,positive
"Amiguito del video punta sal es TUMBES , x favor revise su mapa antes de hacer sus videos 😊😊",2,positive
Lo Máximo mi Natty del Perú muy querida y recordada. Ayer con cecilia Tait en los juegos Panamericanos nuestra Zurda de Oro y hoy en el Pebetero con Nuestra gran Natalia Malaga ORGULLOS DEL PERÚ. VIVA EL PERÚ CARAJO. 🇵🇪🇵🇪🇵🇪🇵🇪,2,positive
El libro ya está disponible en todas las librerías? Y se ve cañón ese sanguchito 🤤,2,positive
Bazan decía q apenas sacamos 1 punto eres 🐔🐔🐔🐔 te duele,0,negative
"Sra María Victoria Paredes Molino, o Abdoulaye Abdou, como tiene 2 nombres y su desidencia igual 2, hay duda.... 🤔❓, k pena le iba donar 1 palo verde, pa la próxima será, y no se Muera Pronto........",0,negative
"Siempre q voy a alguna ruina incaica me pregunto cómo podían bajar y subir x ahí todos los dias, sin zapatillas especiales ni bastones, con sandalias de soga? Sus pies serían chiquitos x el tamaño de cada escalón. Caminatas con subidas y bajadas agotadoras pero Dios mio q paisajes tenemos!! Bien valen la pena. 😊",2,positive
Que lindooo estefania lo maximo ayacucho es lindo 😍 y pampas de la quinua es recontrapaja tengo que volver de cajon,2,positive
Dónde andarán los cojudignos 🧐🫣,0,negative
Esta comentarista hdp ...como tratas de encontrarle las fallas donde no hay .nunca dijo eso hdp .tratas de dejarlo mal al presidente ....le quieres encontrar cualquier minimo error . Eso se llama maldad espero vivas en paz 😡😡😡😡😡😡😡😤😤😤,0,negative
"Esa falla tiene años xD es simple lo que hacen. Primero ingresas a la web y seleccionas la película, seleccionas la butaca y vas al siguiente paso pero en ese transcurso cierras la página o simplemente lo dejas y el sistema toma como que estás haciendo la compra y separa tu butaca así cuando otro quiere comprar sale como que ya está comprado. Por eso cuando van a las salas y ven que no está lleno como pensaba, es porque hay algunos que querían comprar pero después ya no quisieron y el sistema lo toma como compra 🤷🏻‍♂️",2,positive
Jonathan Alexander Farfán nos falta varias tabernas!!! 💪🤭🤭🤭,1,neutral
Hinostroza anda medio idiota de tanta mala noche,1,neutral
Soy tu hincha desde siempre 😊😁😁😁,2,positive
Con esa pinta cualquiera los confunde!!!😁😁😁😁,2,positive
Bryan Aguirre tu cuando te quedaste jato en las rápidas vomitando 🤣🤡,0,negative
"Muy mañoso si digo que lo quiero a él de desayuno, coffee break, almuerzo, media tarde, cena y bajona? María Ximena Maria Alejandra Ximena 😛",1,neutral
Misias pero viajeras lo estaba esperando ❤️🙆‍♀️ taper y micro!!!,2,positive
"Que éxito chicas!! Felicidades todo se logra a punta de esfuerzo, dedicación y por sobre todo mucho amor!!💕💕💕 #taperymicro  #emprendimientoperuano👏🏻👏🏻👏🏻#acelebrarseahdicho🍾🍾",2,positive
Antes que me bloqueen 16 porfa 💕😬😘😻❤️,2,positive
El último frío de fríos. Pero el más sabio de  todos. Así es la vida 🤷🏿‍♂️😎,1,neutral
Pero lo más raro del caso es que la perra se curó,0,negative
😭 un soldado caído señores ayudar vamos maik a sanar las heridas con unas chilindrinas  a la flaca le faltaba una tuerca insegura 🤔,0,negative
Bien sano también eres oe tobi 😒,0,negative
"El Perú fue el único equipo que le metió 2 goles al Brasil en ese mundial, y si hubiera jugado el chito La Torre, hubiera parado en seco al armador del Brasil, a Gerson, porque se lo tenía jurado por una lesión grave grave que le causó anteriormente cuando en otro partido el Perú le iba ganando al Brasil en su cancha 👍💪✌️👏👏👏",1,neutral
"Llevales pollo a la brasa beto 😅 Hay 35 mil que no tienen sentencia? Y cual es el delito que se les imputa? Te contaré que ahí hay sicarios, violadores, burriers, traficantes, vendedores de drogas estafadores, extorsionandores, ranqueados delincuentes, asesinos que dejaron a niños huérfanos, hay adultos mayores que en sus años fueron asesinos y rateros o talvez violadores tu dices los número pero tmb habla de sus crímenes, hay algo de 2 mil y tantos que no pasaron pensión?, pues ellos deberían estar fuera, pues la falta por no pasar pensión no se compara a los demás delitos que muchos cometieron es mi opinión personal...",0,negative
A la firme ya está parca asu mareé ya no le basto con asu mare uno al pastrulo horroroso de machín 🤣🤣🤣,0,negative
El premio seria para mi chicoco que cumple años el 30 de Octubre ♡ Participen chicas : Katherine Rios Cynthia Santivañez Rios Cristina Rodriguez Carolina Herrera  Katherine Jimenez Montero,1,neutral
"Ahora el serenazgo no vaya a querer multar porque el nombre es largo , como este...🤣",0,negative
"Gorda sexxi , mi queridisimo HUEVERA EH CHANCHO 🤣😂🤣😂",0,negative
Leo Pèrez J por ti fresh! 😂😂😂,2,positive
"Por eso me cae tan bien yidda le importa un pito ""las críticas constructivas"" ❤️",2,positive
Mori con su reacción de la china 🤣🤣🤣🤣🤣,1,neutral
Valeria Laura la polla y sentimental eres tu 🤣🤣💜,2,positive
Hay .hay   Hay nomas y se fue mas atras😅 Peroooo que lindoooo 🗻,2,positive
"Bueno Jefa ya me tengo que retirar  , mañana  madrugo mucho más temprano , espero , que tus Bonis se diviertan mucho  hasta mañana Gente 👍👍👍👍 les mando un abrazo 👐👐👐👐 causitas 🤔🤗🤗🤗🤗🤗🤗",2,positive
Gakea y saca caramelos raros alv 😎😎💯,0,negative
Te faltó ponerle su ensalada de palta ala empanada (claaasico) y su rico café 😋,2,positive
Marcela Osorio par ti que eres chaparrita😂😂😂,0,negative
"Con mucha paciencia, el flaco me tranquilizaba",2,positive
SOBERBIO CREIDO X ARGOLLA LLEGAS AL FUTBOL🤮,0,negative
Luis Bermudez así es la regla!! 😂😂😩😢,2,positive
Ahora te haces a la bistima  Crees que su esposa no sufrió con la decision que tomaste  de estar con un hombre casado  Eso se llama karma  a si que aguantate no hagas novelas de llorona porque no te queda 🥲🥲🤣🤣,0,negative
"le digo pe, le voy a tener miedo a ese huevón",0,negative
Que adorable ...  es nueva hablando español 😅😂😂😂🤗😍😍😍😍😍😍😍😍🤩😍😍,2,positive
"Letiana piénsalo, comiendo las san coco en el caribe 🤣",1,neutral
QUE BUENA PINTA!!! 👏👏👏👏👏👏,2,positive
"Eres un simple títere Beto Ortiz, no tienes ni audiencia en tu programa eres un 5 puntos.Respeta a las damas .Prensa mermelera , chupa medias que te ofreció la señora 🤮🤮",0,negative
MeGan HB 😅😅 ven al cumpleaños de mi Chipiripi,1,neutral
Una pregunta el arroz está crudo o está cocido ? Please una ayudita🥰,1,neutral
"Bien que te lo chapastes,jjj bien conchuda es esta 🐺🐺🐺🐺 y que querias que te oficialice entiendan las queridas siempre serán eso las queridas,la otra,la amante,la 🐺🐺🐺🐺",0,negative
"Muy bien fiscal. Ojalá por el bien del Perú se vayan todos estoas payasos  d este gobierno de ineptos, corrupto e incapaces. 🤡🤡🤡🤡🤡🤡",0,negative
"Quiero comer mi sopita de mote  q ricoooo  , su yuyo, pachamanca 😋😋 exquisitoooo una delicia comer en mi país 😊😊😊",2,positive
Howard Anthony Mata Vara... Uyyy la bichotaaaa!!!! 🤣🤣🤣🤣,0,negative
El cholo Mena misio! 🤣,0,negative
Mal educado ridiculo🤮🤮🤮,0,negative
Roberto Yair Piña Villegas jajaja tuuuuu por mi nombre eeeee! Entendí😪 😂😂😂,1,neutral
Ronald Victoria Ramos 🤣🤣🤣🤣🤣 tienes que verlo causa 😂😂😂😂😂😂😂😂,2,positive
Ese men consume en vivanda y wong 😂 que sabra de mercaditos 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 por las huevas estudian,0,negative
Los amigos comienzan a beber pisco y una mujer obesa les repite las copas advirtiendo que es puro de Ica y parece que ellos lo saben apreciar,1,neutral
Los q comentan otras vidas...NO tienen nada q hacer digo yo. Como yo en este momento estoy haciendo el vago 😝😸😂,0,negative
"Feliz aniversario chicas🎊🎉 por muchos años más dándonos a conocer el mundo con un sencillo. TAPER y MICRO,!!👏👏👏👏",2,positive
.... VIENDOLO BIEN SE PARECE A SIXNINE SOBRADO LO ATRASA CON LA YAILIN 😁🤣,0,negative
"Eso es racismo hacerlo en un lugar ficho 😆,  por q no lo hacen en un restaurante de SJL",0,negative
Oye ctm te voy a rajar el culo ctm 😂,0,negative
"Epicerie Dasso Delishop  🧐 👎👎👎 Ojalá los multen con millones y lo cierren por una semana por lo menos. Y el Sereno de la Municipalidad qué se prestó, también sea sancionado",0,negative
Jose Enrique cagon no quisiste llevar a tu ñora a escuchar a karol G en la zona vip de los pobres 🤣🤣🤣🤣🤣🤣,0,negative
Ruth Esther Huamán Blas mira algo parecido😃,1,neutral
Porque ese señor le metió un cuchillo a cerdo-Kun?🥺,0,negative
"Fue a averiguar los precios del ómnibus, compró un pasaje en uno que salía a las diez, así que tuvo tiempo de tomar un café con leche y dar una vueltecita",1,neutral
  Toda la movida va de frente a la cancha,1,neutral
Ya le dije enantes,1,neutral
Pésima esta película. Sólo me quedo con Asu Mare 1 🫶🍿💖.,0,negative
Catherine Mayorga jajajajajaja en el quino de alyssa al final 😂😂🤦,0,negative
Q talento del flaco👏👏👏👏 ...,2,positive
Poggy me limpio el cul...ooo contigo porq eres la cagadaaa 😂😂😂😂😂😂,0,negative
Me encantó el tono de voz 👍,2,positive
La gente me alucinaba pastrulazo y yo nada,0,negative
Seas palomilla 😆 pue...!!!,1,neutral
Saludos desde Italia chino risas 😘😘,2,positive
"Este deser3cebrad8 q dirige está página no sabe o ignora q Perú tiene en estos momentos la mejor economía y tiene la moneda más estable y fuerte de toda América Latina eso informa loco taper naranja 🍊 FUJIMONTISINITAS,y seguro gracias a tu jefa MAFIOSA sra KEIKO, AGRADECE A TU PRESIDENTE CASTILLO.... CASTILLO CIERRA EL CONGRESO NIDO DE RATAS MAFIOSAS CORRUPTAS MONOPOLICAS NARCOTERRORISTAS DELINCUENCIALES FUJIMONTISINITAS Y DE UNA VEZ NUEVA CONSTITUCIÓN 🇵🇪",0,negative
Guaaooo que hermosos pies 🤤🤤 chulada,2,positive
"Empieza diciendo ""como muchos de ustedes son taraos"" y el otro gil se quema al meter el aceite con agua en la olla 🤣🤣🤣 babas :v",0,negative
"Nadie sabe entender, nadie estuvo preparado y en un pais q muchos no tienen las necesidades básicas este documental, pueda darle alguna reflexión a tantas gente 😔😔.",0,negative
Kikin Tapia así de jodido 😹,0,negative
Y donde están las rubias Perú 😅😅😅😅😅,1,neutral
"No se puede votar, estoy que intento y nada 😡",0,negative
De regreso tramposo y monce 🤣🤣🤣🤣,0,negative
Jajaja amor Yasmin Kelly ya sabes ah. Jajaja lo vemos juntos o te boto del cuarto jajaja pero si haces la canchita y las aguitas ya pues alli si te quedaa 😊😀😄,2,positive
Hace rato termino solo la ignorancia sigue contratando directv choristar y cloro😅,0,negative
Tengo plata,1,neutral
Se puso como carne de cañon🤦🏻‍♂️,0,negative
Callate vieja loca estas de Abre🍌🍌🍌🍌,0,negative
"Felicidades Beto,como se decía antiguamente (y yo lo soy)llegue para sobarte la ""jorobita"",felicidades y éxitos todos los días de tu vida y sobre todo hago votos para que siempre conserves la inteligencia,sagacidad y compromiso con la verdad que te hacen único...FELIZ CUMPLEAÑOS!!!querido Beto y seguimos esperando tu retorno,te necesitamos más que nunca!!!😍🎉🥂🎂🎁🎈",2,positive
Jajaja se botaron barturen y el pequeño hobbit 🤣,0,negative
Angie Rojas Moron Fernanda Reaño la Karen en el tono de la Gaby Paipay 🤣🤣🤣,1,neutral
Has delivery de enrrolladitos de pejerrey... y choritos a la chalaca brother . salud 🤙,1,neutral
Echale pero con clorox😂😂,0,negative
Caballito x querer un 🍑 de plastico Ya perdio a su familia,0,negative
CODIGO SIN VIEJA 😳😳😳😳🦎🦎🦎🦎,0,negative
Contando los días pa ir brother. Uffff se ve buenazo 🚀😎✌🏽💣,2,positive
"Mi preciosa ricitos de oro es la mejor, siempre has sido mi pequeña princesita, ella  le da alegría al grupo de Corazón Serrano. Me encanta mucho por su sencillez y humildad para todo lo que realiza. Tiene un carisma innata, una linda voz y su belleza es inigualable por eso me enamoré todo de ella. Dios la siga bendiciendo e iluminando siempre 🌹🌹💖💖😘😘😘😘😘🇪🇨🇪🇨🇪🇨🇪🇨🇪🇨👏👏👏👏👏🕯️",2,positive
Matias te das cuenta que vives lejos cuaaaaando... te quedas hasta el último en el tono es más tomas desayuno con la familia de la cumpleañera porque aún no pasa la línea que te lleva a tu jato xdd #esoesamistadxdd♡,0,negative
Oscar Picho Ospina amor 😅😅😅 tan parecido a la realidad,2,positive
"Al burro no le ponen esas lanitas en las orejitas, es un ""llamito"", muy macho, pero habrá que ponerle un calzoncillo para que no esté mostrando sus cositas tan a la ligera. Jajaja. 🙈🙈",1,neutral
Buen contenido tobiii  Eres un capo csm  👌🤠,2,positive
Gallinas de mierda,0,negative
Es porque no has ido a Marco Jauja 😁,2,positive
Aqui el único perro rabioso y sin huevos es ud 😒😒 no debería este señor hacer periodismo,0,negative
Creo que sería bueno un ranking de postres y mazamorras 🤗 saludos mi lindo colorado desde USA 😊,2,positive
"En mi caso nosotros le damos mucho amor a mi bebe papá mama abuelos pero él tiene la manía de morder a sus compañeros algunas personas me dice que es por la edad tiene años y medio , y más adelante se le pasará es el único problema que me aqueja 😰. Ustedes que dicen ?",2,positive
Que no le habían botado a Mayimbu..😲😲😲😲😲😲que eres más floro,0,negative
"Miren srs las cosas como son los vídeos de la chuecona no pasa nada mucho cochera para ese tico ke tiene su pareja no compensa, mal actuado también más finjida la chuecona hace ke se atora con esa cosita pekeña gime cuando eso no le hace ni coskillas, 🤣🤣🤣🤣 me cago de la risa cuando veo algún vídeo de la chuecona 🤣🤣🤣🤣🤣",0,negative
Como te encanta la jeringa en el poto beto 🤣🤣🤣🤣,0,negative
"Chau, rosquetes dijo",0,negative
