text,label
"¡¡¡¡MUCHÍSIMAS GRACIAS!!!!   ¡¡¡¡FELIZ ANIVERSARIO!!!!   ¡¡¡¡VIVA WILLAX TV!!!!   LA ¡¡¡¡MEJOR!!!! Y LA ¡¡¡¡ÚNICA!!!! TELEVISION PERUANA 🇵🇪   QUE ¡¡¡¡DEFIENDE!!!! A NUESTRA QUERIDA PATRIA, El PERÚ 🇵🇪  A PESAR DE LA ¡¡¡¡INJUSTA!!!!DEMANDA JUDICIAL DE “PEDRO CASTILLO” EN ¡¡¡¡CONTRA!!!! DE ELLOS   PORQUE LOS “LÁPICES”✏️ ¡¡¡¡ODIAN!!!! A LOS PERIODISTAS QUE DICEN LA ¡¡¡¡VERDAD!!!! Y A LA ¡¡¡LIBERTAD DE PRENSA!!!!  QUE DIOS LOS CUIDE Y LOS BENDIGA SIEMPRE  🙏🙏🙏🙏🙏🙏",2
FUERZA Y CORAJE  BETOO!!! WILLAX!!! Contigo Siempre  FUERA YA 🙏🏻❤⭐🎇🤗🙏🏻,2
"Buen trabajo  de WILLAX, periodistas objetivos, que ponen la agenda todos los días...FELICITACIONES❗ a seguir desenmascarando los !!!",2
Buen trabajo willax .🇵🇪💪🏻estamos contigo .duela a quien le duela 🇵🇪💪🏻,2
Para esto te contrataron en Willax? Beto la situacion esta dificil. Tu rres un gran periodista 😉,2
LA PHILLIP WATER POCO A POCO SE SUELTA LAS TRENSAS  PRODUCCIONES TELEBASURA PBO WILLAX LAS NARKO-PRENSA EL DERRAME FEKAL D LA INFORMACIÓN HUMORISTIKA DEL PERU 🤦🤦🤦🤦🤦🤣🤣🤣🤣🤣🤦🤣🤣🤣🤦🤣🤣,0
"Por eso, cuando saco a bailar a alguien siempre la miró como baila, para no quedar en ridículo como mi causa 😂",2
Quiere terminar como don Ramón el causa literal😂😂😂,2
"Ya pues, cuantos no quieren ponerse la vacuna, y él lo hizo,  sin saber que reacción le causaría, no es pecado. Además era el presidente del Perú.🇵🇪 No seamos tan mezquinos. Es mi humilde opinión  👍🏻",2
Jaajaj la venganza de Cristhian a Jesús fue el vídeo del pan con paltaaaa😜😜😜,2
Sayda Berrocal  no hagas recordar da palta 🤣🤣🤣😅😅,2
Gareca convoca al Gato cuba no seas palta porque el gato esta solo 😂😂,2
"Cual aguacate pues Katy, en Perú es palta xd 😅",2
Cual guacamole.. Palta 🇵🇪,2
Se ve delicioso me encanta y sobretodo la palta wow extraño mi comida peruana deliciosa 😋 ,2
No seria paltamole😂 jajjaja por que el guacamole se hace con aguacate 😁,2
saludos a Chamorro su amiga vicky donde queda su rest.para ir me avidas ok 👍🙏🏼🙏🏼,2
Lucia Chamochumbi tu buscando figuritas 😂😂,2
Como digo en todo lados .. 913245802 yapea un chamos menos 🔫🔫,0
"Espontaneo sin hacerce el gracioso, buen tipo para rajar de la tv 🤝",2
"Jajajajaja siempre va a rajar la gente, pero ...  Que digan lo que quieran de mi 🎶🎵😂😂",2
"Esa es la actitud.  Si van a rajar igual, que lo hagan con ganas el raje. 🥰",2
Ronald Santa María Encarnación chamo saco el motokarro🤣🤣🤣🤣🤣,2
Los chamos de rappi de venezuela se lo volteo el 2020🤣🤣💩🤣 cuando descendieron,0
Evelin Quipuscoa Pavón😂😂😂😂😂,2
Ronald Pelaez Quipuscoa debemos hacer un tiktok 🤣,2
"Joan Quipuzco “y al final, vas a ir o no vas a ir?” Jajajaja tan nosotras 😂",2
Ta buena la Paila 🤣🤣,2
Te falto probar el espesado con arroz y ceviche de caballa que es un delicia en chiclayo. SOLO LOS LUNES SE PREPARA 😉😋😋,2
Dayanna Mileme cualquier parecido con la realidad es pura coincidencia 😅...tan tuuuuu 🤭🤭🤭 Haci te haré volar 🤣,2
Nomas no vallas a volar jape 😂😂👌,2
Julillo Carrasco comiendo tu arroz árabe 😃😃,2
"💥 El pato se ve rico, igual el ceviche ;)  -> Pero el arroz, no se ve nada apetecible :(",0
Yulian Pallardel jajajaja que fue🤣🤣🤣🤣,2
Jessica Pallaroso Ajajajaja tu risaaa 😂😂,2
"Si recuerdo haber jugado con fríjoles de colores, les llamábamos chunguitas, y también con pallares de colores en Cajabamba 😄",2
Brando Lozano Pallardelly 🤷‍♂️,2
Siempre me pregunte ..¿ porque de japon a francia y luego perú? En vez de japon volar sobre el pacífico y llegar a perú🤔,1
Diego volare volaré volare 😁😁😁😁😁,2
"Reeee loca, en Sur Perú hoy sale el Manu II.... tener q volar a Lima pare ver el estreno, s q estoy super loca😜😘",2
Hasta que se le acabe la billetera y después a volar joven 🤣😅🤣😂😂,2
"🤣🤣🤣🤣🤣 PATÉTICA  DEFENSORA....SIMPLEMENTE RECONOCE,QUE NADIE ESTA INTERESADO EN ESE DOCUMENTAL...FUE UN FRACASO Y PUNTO.",0
Adivinen a quien se le viene el quino 🤣😅👌👌,2
Se viene el quino 👌 de la vocal,2
Habrá fiesta de quino.....?.....🤡🥳🎂,2
Clelia Karina Jara Quino mira 😃,2
Jajajajajaj Kevin Quinones en que momento dejarte de quererme 😆,2
Alejandra Quino miraa jajajaja😂😂😂,2
Ojalá convoquen al pibe Quina 🙏🙏,2
Lucía Wacha 😎❤ Es señal de que iremos a Japón:3,2
"""Obviamente... Dice el dj"" No hay necesidad de usar frases wachafas 🤣",0
Iker Castillo  wacha 😳,0
El libro ya está disponible en todas las librerías? Y se ve cañón ese sanguchito 🤤,2
"🍗  Beto Ortiz (Oficial) y uno pensando que las fiestas infantiles son tu especialidad, ahí hay carne de cañón para ti 🤡",0
Cuidado y por el cañón te encuentras con Rosario la ex enamorada de Ciro 😂😂😂😂,2
"Luciano tan guapo, ese corte está bien pendex, bien chamo🤣",2
Chelsy Otero Chafalote jajajaajajajajjaajajaj 😂😂😂😂,2
Ojalá que no lo degraden haciéndolo conductor de ese programa tan chafa 🤦🏻‍♀️🤦🏻‍♀️,0
Honores y causas... 😁. Buena esa,2
Ahora Willax todos los días en sus programas es atacar a castillo no saben que le hacen un favor en ganar 🤦🤦🤦🤦,0
Q horror ..🤣🤣🤣🤣🤣 puntaje  0,0
Hernán Augusto Silva Luna debemos ir allí amor  Órganos  Punta veleros 😍,2
"Rubí hizo mejor q Elías, nose pq un jurado les dió igual puntaje, cuando Rubi se lo llevo de encuentro 🤦🤦🤦🤦",2
Jajajaja.. Yo quiero el de la punta peluda 😂😂😂,2
Jajajajajajaja jajajajajajaja Eso sí estaba bien escrito 😂 Saludos desde punta arenas región de Magallanes y Antártica Chilena,2
Solo gente fiel? Pucha ya fue 😞,0
Sueños.  Solamente sueños acá en Lima no creo que lo encuentre 😪😪😪😪😪 puchaa...,0
Ahora Beto sabe más que la policía 🤣🤣🤣🤣 y quiere escuchar lo que el quiere y no lo que realmente sucedió. Pucha Beto no seas terco el periodismo es para informar con la verdad lo que tú haces no es periodismo.,0
Jajaja ese tobi hay siempre la garrita presente tobi eres la muerte pucha yo queria ir a tu taller😔,2
Tifany Javier picarooooonnnneeessssss 😍,2
Tener cuidado con eso porque cuando ingresa cosas... Tiende a picar los conductos del gas de las hornillas... Y hay fuga de gas sin saberlo😱y llena de tisñe las ollas!!!,1
Chicas pucha... No me pude conectar ..mi Fer se puso mal del estómago 😢,2
Yo haciendo clases virtuales todo el santo día! La pucha! es más difícil que las presenciales! 🤭,2
choco bot me llegas a la punta del corazón 🤠,2
El mejor pulpo al olivo  !!   😹,2
Yo te mando 🐙 pulpo a la gallega braceada como te quedó el ojo 👀 manda ya el billete  de regalo 🎁 jijij 😜😜😜😜🤔🤔🤔🤔,2
"Tienes nuestro apoyo Corzo... con mentalidad y buen futbol se puede sacar puntos en argentina, ¡Arriba Peru!❤",2
Calla basura 🤣🤣🤣🤣🤣 Mermelera perra barata mascota de Erasmo Wong,0
Corre perra correeeeeee!!!! 😅😅,2
Corre perra correee!!!😂😅,0
"Hijo no perra no, es hija de perra 😂😹😹",0
"Increpa a la señora por tener 6 hijos y no al papá por no hacerse cargo, el clasismo y misogina de este señor me revuelven el estómago 🤢🤢🤢🤢",0
Se ve q tiene el alma de perra 😂ese curita,0
Erick Fernando Novio de Estefanía final inesperado....QUE HIJO DE PERRA JAJAJJAJA😂,0
Que perra asquerosidad 😂,0
Mira eso asta las uña sela pinta ese perro 🐕,0
"ME HABRÉ ENAMORADO DE IWO? 🥺🥺🥺 SI NO, POR QUÉ ME PICA LA PINGA CADA Q PRENDE ESTE HIJODEP3RR4? <3",0
Hector Herrera ponte las pilas craggg. Pensaa pensa. 😂 Actúa papu.,2
Eso ya es del mismísimo demonio 😈😈 jalando almas para su sartén pilas,0
Que se tome un pingaCelina 😂😂,0
Le gusta la pinga ajena 😂,0
"Se puso, para que no se note la pinga. 🤦‍♂️😹😹😹😹😹😹",0
Disculpe porque july no es de Perú 🇵🇪 mírenlo pintado de cara Austria 🇦🇹🤦‍♂️,2
"Heidy Pintado Ni modo, a ensayar los pasos prohibidos para otra ocasión 🤣🤣❤",2
"Wow! Que Riko todo... incluída la pintadita jajaja...Mira Julisa Palacios lo que vas a disfrutar...Provecho amiga,yo también quiero! 😂😂😋😅",2
Ana Lu Silva ya sabes marca la pichola 😂,2
Oscar Picho Ospina amor 😅😅😅 tan parecido a la realidad,2
   Kelly Shady Picho tu editaste ese video 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2
Cómo te haces la pichi Beto 😅,2
"Este won..zo está picón ,a él no le tocó espero te llegue el covid pronto 😂",0
Jeeee más picón crishitian  me dio risa 🤣 😂 😅 🙈 la pobre no se lo esperaba,2
Andas picón por qué todavía no te vacunan 😏,2
La mascaly es recontra pichicha 😃😃😃😃😃😯,2
Los ricos picarones delicioso 😋 desde Perú picarones peruanos,2
"La ilogica de la seleccion peruana :  Marruecos le gana a brasil. Marruecos empata con peru. Peru escucha brasil... se hace la pichi y perdemos 🤦🏻‍♂️  Asi de 9iles somos, en el futbol no se le respeta a nadie ni se le agacha la cabeza a nadie, se va con todo y a ganar como lo hizo marruecos",2
Para la proxima que lo bañen con pichi 🤣😂😁😁🤣🤣🤣🤣,2
Yojan Chuctaya Loayza vamos pero no te hagas la pichi! 😂,2
mira Pichi Gijon su sanguchito ya no ya en San Sebastian 🤤🤤🤤,2
Te hiciste la pichi en pleno programa 🤣🤣🤣  con alguien que te dijo las verdades en tu cara.,2
Ahhh pero con doña Nelly el se hacía la pichi 🤣🤣🤣,2
Anderson Bautista jajajjaa te a ganao tu pichi 🤣,2
Jaja 🤣🤣🤣 me hice pichi 🤣🤣😃🤣,2
"""Mayonesa pichicateada"" 😂😂😂😂😂😂😂😂😂😂😂😂😂",2
"Cachin eres la pieza clave del humor desde mi niñez pero recuerda la gran sangre se quedo grabado en las mentes , seria bonito verte hacer peliculas de accion 😎🤞",2
"Pillas! Pilas! 🔋😅 ahora delivery, ubica corresponsales de cada región y ya la hiciste 😄",2
A ponerse las pilas porque estos últimos partidos has estado flojo Aldo 🤔,2
"Si el profe lo puede hacer, porque yo no????? 😌",2
Al igual que tú y toda tu mafia comunista Fujimorista el juega sus piezas de ajedrez. 😎,0
"SE ESCUCHAN, LA MARCHA DE  LOS CENTROS POBLADOS ""POBRES"" DE MIRAFLORES, SAN ISIDRO, JESUS MARIA, SURCO, LA MOLINA; PERO YA PASO, PIEZA LA NOVELA Y CHAMPIONS😎",0
Más bien  debería llamarse PIEZA 🍆,0
Etza piezaza su nombre.😄😄😄😄🤣🤣,0
El policía... Espera profe se le cae el sombrero 🤣🤣🤣,2
"Queen, su vocalista Freddy Mercury, no hay punto de comparación con este seudo estrella  de no se que cosa será 🤷",0
Justo voy a ir ahora en la tarde Angamos y voy a buscar a luis ... Voy con ale para que le pida su carpa a 20 soles 😝😝😝😝😝😝,2
#Manolo carpa y slepping de cuantos grados bajo cero se necesita??Es igual q Rupac?. Dateanossss ;)  eres Lo maximo 😍😘😍,2
Jajaja te admiro mujer así te pongas una carpa te ves hermosa 🥰,2
"Isabel Valdera Garcia, Lucero Luna Paredes, Sandra Elizabeth Pizarro Suarez ya pe cuando? 🤭",1
Jaja ya pero vieron ala bendición? 🤣🤣🤣😂😂😂 Nivel Deoooooosss,2
Me alegro mucho que pese a los contratiempos la hallan pasado muy y en compañía de WILLY más 👌🏻,2
"En modo Yazid Owen Martinez, todo willy en el kapital  🤣🤣",2
Nunca me haz querido 😩😫🤣😂 Willy's Dzib Jajajajajaja,0
Uhmmm mejor es quedarse muda sino se sabe el tema y punto sino pues 🤔😐 terminas con mitad de personas q no simpatizarán .,0
Será a experimentar el romanticismo con la puesta de sol en CASHIBOCOCHA? 🤔,1
La unica q chilla es willax  t.v🤣🤣🤣🤣,0
"Dania Gladis Molina , en primer no soy tu querido y yo solo estoy dando mi punto de vista .😂",1
Quien es Rincon que vaya a ver los problemas de narcotráfico  en méxico.   No tenemos que  dar explicaciones a los vecinos .aquí se resuelve primero los problemas del hogar y punto los vecinos salen sobrando.🇵🇪🇵🇪  Ese tipo es  parte de la mafia,0
Buen punto!!!!! Donde se come rico buen lugar 😋😉👍,2
Solo nos queda soportar y punto .😫,0
otro caballito de Troya dan 🤣🤣😂😂🤣 esta policía sinverguenzas pienza k el cargo es herencia k no quieren salir estos perros.....,0
"Marisol Poblet otro punto de comida, vamos a matar esa hambre que hay en mi interior 😂 jiji algunos gestos son igualitus a los mios 😆😆",2
"Los idiotas son los únicos que no pueden respetar un punto de vista y se toman todo a pecho, en fin.  Ánimo niña, que no hiciste nada malo y tienes mi respaldo 💙",0
"Muy bien Emy !! Las personas que te seguimos entendimos tu punto , lamentablemente como dices no todos opinan igual,  igual es buena tu aclaración , pero punto final y a seguir adelante con tu familia y a cuidar esa pancita 🥰, sigue alegrando nos los dias con tu actitud y buena vibra !! Bendiciones😉😘",2
🤣🤣🤣es el peor equipo Colombia q visto en mi corta vida... En líneas generales ya pe inventen otra palabra,0
"Luciana Su Grimaldo ya pe vamos, prometo no desmayarme 🤣🤣🤣",2
Simon Roullier así debo pelar 😂,2
"La beto toda histérica porque el Perú se vuelve comunista ya no vendrá su zambo americano para que lo ""desatore el tubo"" 🤣🤣🤣",0
jajajajaja trae a su yunta para la entrevista y no morir olvidado.  p2🔪,0
"Los directivos de dicha Federación, debieran ser reemplazados por personas capaces, sensibles, peruanos que den la vida en forjar muchos valores más... La conveniencia, el tarjetazo, el racismo, la arrogancia, ineptitud, mediocridad, falta de liderazgo, de seguro el pagos económicos sistemático a componendas políticas deportivas, nepotismo, favoritismo... Una reforma absoluta debe de haber con intervención de la Contraloría, Ministerio Público, Poder Judicial, la Policía en general, el Ejército y servicios de inteligencia correspondientes. Previamente PENAR LAS PENAS PUNITIVAS CON MÁS RIGOR... MÁS PENAS Y SANCIONES.  DESCENTRALIZAR LA VIDENA, PARECIERA QUE SE HA CONVERTIDO EN UNA ÉLITE, Y UNA BUROCRACIA SIN HORIZONTE. DARLE TRABAJO A LOS 🇵🇪 PERUANOS PRINCIPALMENTE.   SERÍA OPORTUNO QUE SE CONSTRUYAN 6 VIDENAS MÁS EN LAS REGIONES DEL PAÍS.  LLEVAR A CABO EVENTOS DEPORTIVO DIVERSOS CON LOS CENTROS EDUCATIVOS, INSTITUTOS, UNIVERSIDADES ETC. 🇵🇪.",1
Jajaja Tenías q decirle  Yungai 🤭,2
"😞 ya perdi, no tengo muchos amigos",0
Ese Osito ya se fue al baño para jalar líneas por el p0t🅾️,0
"Jajajaja super fresh, genial 😘",2
"Primer mundo, aquí todavía utilizo cubetas para jalarle al baño 😞",0
Jaja cabeza de ganpi debes venir al Callao haber como reacciona la gente de acá con tus bromas 🤣😎,0
😂😂 Saul Armas Quiroz que tú no personas ni a los cabros jajaja,0
JAJAJJAJA mori ptmr cuando le jalaron el cabello a la chica 🏃🏻‍♀️,0
Tobi no jo.....  dedícate a lo tuyo esa chica está llevando al error a muchas personas donde quiere imponer un lenguaje que está para jalarse los pelos que no tienes 🤭,0
"En Chile a estos cabros con talento le llaman ""delincuentes"" No sean como $hile porfis 💕",0
Perdonenme pero ya me la iba a jalar😆,0
Dañó.....la jerma deja y se llevó gratis iPhone 😆😆😆😆😆,0
Tanto drama con eso jerma lo m4t4n y vuelve a revivir con las esferas del dragón 😃🤡,0
La jerma de cuasimodo🤣,0
Es porque no has ido a Marco Jauja 😁,2
Me encanta!!! Mi pedacito de cielo. Jauja que dulzura☀️🍂🍃😘,2
Hablen de la Sudamérica par de cabros. 🤣😂,0
"Me encanta tu actitud, siempre fresh!! 😍 😍",2
Jajajaj ese mateo x mi freshhh ahh jajajajaja 😅😅,2
chicas 😉  lleven ropa freshh,2
Kelly Sofía Lévano  Sofia cheka esta vaina  🤣,1
Betty Ramirez & Janett Ginaa Rojas Rojas Janett G Rojitas ya las veo asi en el aeropuerto rumbo a Parìs o sea a Jauja ✈😁,1
Chino gey lee ps mi comentario  déjate de vainas........🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0
"Saludos desde JAUJA , visítanos. 🌷",2
"Gánense a su cabro, hasta eso quieren gratis 😆",0
Me da risa ése cabron? Jajajajaja 🤣,0
Ptmr me tiene huevona. Con su Joel y Patty.  Acada rto me aparece esto. 😒😒😒,0
Éxitos GRONE...!!! 😎✌🏽,2
Chino pásale un huevo está asustado 😂😂😂,0
Cervero Grone tu ciudad 👍🏽,1
Falto pildorita ahi para que opine los del iphone 13 😂 gordo huevon,0
Jhonatan Gutierrez Altamirano Ta huevon ese ... 🤣🤣,0
Carlita Ccamacho no puedo más huevona.. 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2
Penal de máxima seguridad con fono??.. y mejor que el mio por lo que veo 😄 Eres o te haces el huevon 😂😂,0
Pepe Daza tobi se la agarro con cabeza de gapin! 🤔🤣 🤣Paquito Vargas 👍✌,0
